"Id","ActiveUntil","DateRegistered","State","DeviceName","OwnerEmail","MAC","Vlan"
3438,"2022-06-13 14:12:43","2021-12-13 14:12:43",1,"richardson","9517Brandon.King@gmx.com","part-790157388","Vlan2"
3439,"2022-06-13 14:19:23","2021-12-13 14:19:23",1,"fund","12022Leah.Johnson@shaw.ca","whatever-1072965872","Vlan7"
3440,"2022-06-13 14:00:41","2021-12-13 14:00:41",2,"portland","2554Lillian.Martinez@live.com","fixie-839123641","Vlan3"
3441,"2022-06-13 14:56:28","2021-12-13 14:56:28",1,"whatever","23638Nicholas.Collins@gmx.com","child-1108147088","Vlan1"
3442,"2022-06-13 13:59:54","2021-12-13 13:59:54",1,"echo","1264Brian.Brown@live.com","selvage-1146026136","Vlan1"
3443,"2022-06-13 13:59:36","2021-12-13 13:59:36",1,"put","0Olivia.Miller@shaw.ca","cosby-1581196809","Vlan2"
3444,"2022-06-13 14:00:22","2021-12-13 14:00:22",2,"Vinyl","2164Amber.Bennett@rogers.ca","echo-1420688133","Vlan8"
3445,"2022-06-13 14:05:23","2021-12-13 14:05:23",0,"sweater","5982Violet.Simmons@shaw.ca","chillwave-1595258690","Vlan10"
3446,"2022-06-13 14:14:41","2021-12-13 14:14:41",0,"hand","10264Melissa.Henderson@microsoft.com","truffaut-257941807","Vlan8"
3447,"2022-06-13 15:43:34","2021-12-13 15:43:34",1,"small","32736Jennifer.Garcia@telus.net","future-881829617","Vlan10"
3448,"2022-06-13 14:00:20","2021-12-13 14:00:20",1,"child","2121Matthew.Henderson@microsoft.com","vice-1294114845","Vlan2"
3449,"2022-06-13 14:59:33","2021-12-13 14:59:33",1,"american","24348Jennifer.Coleman@rogers.ca","godard-2009079923","Vlan6"
3450,"2022-06-13 15:13:27","2021-12-13 15:13:27",2,"you","27290Isabella.Martin@hotmail.com","Ethnic-369884102","Vlan7"
3451,"2022-06-13 14:23:44","2021-12-13 14:23:44",0,"selvage","13730Gabriel.Jones@shaw.ca","carles-1758147199","Vlan6"
3452,"2022-06-13 14:38:41","2021-12-13 14:38:41",2,"thing","18689Milissa.Roberts@hotmail.com","Post-ironic-261983398","Vlan3"
3453,"2022-06-13 15:52:39","2021-12-13 15:52:39",2,"semiotics","34169Kelly.MacDonald@att.com","Iphone-650146235","Vlan7"
3454,"2022-06-13 14:29:02","2021-12-13 14:29:02",2,"narwhal","15688Caroline.King@gmx.com","pork-1106346805","Vlan7"
3455,"2022-06-13 14:17:59","2021-12-13 14:17:59",0,"kogi","11514Gabriella.Mitchell@live.com","high-369086513","Vlan1"
3456,"2022-06-13 15:51:16","2021-12-13 15:51:16",0,"jean","33974Anna.Roberts@microsoft.com","rights-2093657893","Vlan1"
3457,"2022-06-13 15:00:33","2021-12-13 15:00:33",2,"echo","24559Jackson.Morgan@gmail.com","hoodie-2077014929","Vlan4"
3458,"2022-06-13 15:03:13","2021-12-13 15:03:13",2,"Messenger","25095Jordan.Peterson@shaw.ca","of-778612806","Vlan1"
3459,"2022-06-13 15:45:45","2021-12-13 15:45:45",2,"brunch","33073Destiny.Yarobi@gmx.com","womn-726973495","Vlan3"
3460,"2022-06-13 14:41:51","2021-12-13 14:41:51",2,"fund","19623Rebecca.Yarobi@live.com","denim-1701792328","Vlan1"
3461,"2022-06-13 14:48:02","2021-12-13 14:48:02",0,"biodiesel","21458Autumn.Choi@rogers.ca","apparel-413315508","Vlan5"
3462,"2022-06-13 14:45:32","2021-12-13 14:45:32",2,"denim","20769Sara.Flores@microsoft.com","butcher-952099677","Vlan5"
3463,"2022-06-13 14:45:21","2021-12-13 14:45:21",1,"Brooklyn","20714Autumn.Daeninck@microsoft.com","place-106276412","Vlan1"
3464,"2022-06-13 14:03:28","2021-12-13 14:03:28",1,"Iphone","4894Juan.Robinson@gmx.com","Brooklyn-766842648","Vlan1"
3465,"2022-06-13 14:07:35","2021-12-13 14:07:35",1,"vegan","7328Sydney.King@live.com","art-281791644","Vlan9"
3466,"2022-06-13 14:15:56","2021-12-13 14:15:56",1,"you","10786Hannah.Ward@hotmail.com","dreamcatcher-530694578","Vlan3"
3467,"2022-06-13 14:49:39","2021-12-13 14:49:39",0,"photo","21890Jake.MacKenzie@rogers.ca","organic-1911704676","Vlan4"
3468,"2022-06-13 14:00:25","2021-12-13 14:00:25",1,"day","2211Jeffrey.Verstraete@att.com","craft-635131527","Vlan3"
3469,"2022-06-13 15:58:49","2021-12-13 15:58:49",0,"Messenger","35176Jack.Carter@shaw.ca","rights-1036211715","Vlan6"
3470,"2022-06-13 14:21:25","2021-12-13 14:21:25",1,"bird","12944Aaliyah.Hall@rogers.ca","truck-1415427226","Vlan2"
3471,"2022-06-13 14:54:18","2021-12-13 14:54:18",2,"bespoke","23087Alexa.Rodriguez@rogers.ca","art-225548910","Vlan8"
3472,"2022-06-13 14:09:24","2021-12-13 14:09:24",0,"DIY","8216Darron.Garcia@hotmail.com","ethical-1687162093","Vlan10"
3473,"2022-06-13 15:23:30","2021-12-13 15:23:30",0,"chips","29312Mackenzie.Miller@gmail.com","batch-1646240652","Vlan9"
3474,"2022-06-13 15:30:43","2021-12-13 15:30:43",2,"denim","30621Charles.Barnes@microsoft.com","ennui-31232192","Vlan5"
3475,"2022-06-13 15:18:25","2021-12-13 15:18:25",1,"booth","28283Leslie.Hernandez@live.com","vice-2014611984","Vlan2"
3476,"2022-06-13 14:52:10","2021-12-13 14:52:10",1,"day","22544Cathey.Daeninck@shaw.ca","ethnic-48166799","Vlan10"
3477,"2022-06-13 14:00:03","2021-12-13 14:00:03",2,"terry","1583Lekisha.Getzlaff@microsoft.com","irony-1100717832","Vlan9"
3478,"2022-06-13 14:34:34","2021-12-13 14:34:34",1,"haven't","17323Jasmine.Jackson@gmx.com","etsy-230024222","Vlan10"
3479,"2022-06-13 15:16:29","2021-12-13 15:16:29",2,"chillwave","27919Alexander.Allen@att.com","fanny-1895832016","Vlan3"
3480,"2022-06-13 15:21:54","2021-12-13 15:21:54",2,"week","29010Kyle.Rogers@telus.net","thundercats-1340832345","Vlan4"
3481,"2022-06-13 14:39:43","2021-12-13 14:39:43",0,"probably","18954Blake.Martinez@gmail.com","vice-227917035","Vlan4"
3482,"2022-06-13 15:18:58","2021-12-13 15:18:58",1,"Austin","28375Paige.Choi@gmx.com","authentic-944998101","Vlan9"
3483,"2022-06-13 15:08:10","2021-12-13 15:08:10",1,"child","26246Jasmine.Getzlaff@att.com","pop-up-852671056","Vlan2"
3484,"2022-06-13 14:52:49","2021-12-13 14:52:49",0,"thing","22732Jesus.Brooks@gmx.com","truffaut-407704924","Vlan6"
3485,"2022-06-13 14:37:50","2021-12-13 14:37:50",1,"organic","18380Shalonda.Wood@microsoft.com","kale-192531634","Vlan4"
3486,"2022-06-13 14:12:07","2021-12-13 14:12:07",0,"hella","9330Devin.Stewart@shaw.ca","booth-1854723577","Vlan7"
3487,"2022-06-13 14:00:08","2021-12-13 14:00:08",0,"day","1753Samantha.Nelson@hotmail.com","bespoke-1117553289","Vlan4"
3488,"2022-06-13 14:19:02","2021-12-13 14:19:02",0,"cred","11922Julia.Main@att.com","party-211970137","Vlan5"
3489,"2022-06-13 15:22:26","2021-12-13 15:22:26",1,"kogi","29106Kaylee.Long@rogers.ca","vice-1642625505","Vlan3"
3490,"2022-06-13 15:01:08","2021-12-13 15:01:08",0,"semiotics","24676Julia.Bennett@hotmail.com","organic-1991783887","Vlan2"
3491,"2022-06-13 15:45:45","2021-12-13 15:45:45",1,"ennui","33073Destiny.Yarobi@gmx.com","fap-29547507","Vlan1"
3492,"2022-06-13 15:30:26","2021-12-13 15:30:26",1,"keffiyeh","30559Timothy.Barnes@gmx.com","sweater-519248657","Vlan8"
3493,"2022-06-13 14:30:01","2021-12-13 14:30:01",1,"mixtape","16001Marcus.Morris@rogers.ca","Brooklyn-438729320","Vlan10"
3494,"2022-06-13 14:00:45","2021-12-13 14:00:45",2,"park","2659Carlie.Lopez@att.com","ethnic-317692297","Vlan1"
3495,"2022-06-13 14:44:36","2021-12-13 14:44:36",1,"retro","20461Sofia.Alexander@att.com","richardson-1105718133","Vlan2"
3496,"2022-06-13 14:02:16","2021-12-13 14:02:16",0,"bag","4199David.Russell@shaw.ca","forage-634513431","Vlan3"
3497,"2022-06-13 14:19:55","2021-12-13 14:19:55",1,"rights","12233Jonathan.Perry@gmx.com","messenger-108156573","Vlan6"
3498,"2022-06-13 14:40:15","2021-12-13 14:40:15",2,"high","19115Violet.James@rogers.ca","a-51773372","Vlan4"
3499,"2022-06-13 13:59:40","2021-12-13 13:59:40",1,"fap","487Angela.Daeninck@gmx.com","kogi-409698718","Vlan4"
3500,"2022-06-13 15:42:53","2021-12-13 15:42:53",0,"Messenger","32649Evan.Wright@gmail.com","pickled-982540176","Vlan5"
3501,"2022-06-13 14:58:54","2021-12-13 14:58:54",2,"mlkshk","24205Jordan.Scott@telus.net","truffaut-1250005000","Vlan1"
3502,"2022-06-13 15:30:09","2021-12-13 15:30:09",2,"williamsburg","30502Jason.Pitt@telus.net","sweater-693423914","Vlan2"
3503,"2022-06-13 14:22:39","2021-12-13 14:22:39",2,"high","13402Jessica.Jenkins@live.com","american-1305170039","Vlan3"
3504,"2022-06-13 14:00:37","2021-12-13 14:00:37",1,"work","2429Kyle.Walker@live.com","shorts-1526142259","Vlan10"
3505,"2022-06-13 14:11:48","2021-12-13 14:11:48",0,"mixtape","9234Alexa.Nelson@telus.net","Cardigan-649200043","Vlan4"
3506,"2022-06-13 14:00:49","2021-12-13 14:00:49",0,"belly","2754Kaitlyn.Campbell@gmail.com","artisan-636984170","Vlan2"
3507,"2022-06-13 14:48:14","2021-12-13 14:48:14",0,"case","21519Mary.Coleman@hotmail.com","street-1886736326","Vlan7"
3508,"2022-06-13 14:15:56","2021-12-13 14:15:56",0,"american","10786Hannah.Ward@hotmail.com","terry-1638107061","Vlan6"
3509,"2022-06-13 14:43:18","2021-12-13 14:43:18",2,"pour-over","20059Melissa.Gonzalez@att.com","ennui-611916559","Vlan6"
3510,"2022-06-13 15:09:02","2021-12-13 15:09:02",2,"stumptown","26402Connor.Griffin@hotmail.com","kale-1243192569","Vlan6"
3511,"2022-06-13 15:52:19","2021-12-13 15:52:19",2,"day","34114Sydney.Rogers@rogers.ca","bushwick-721499135","Vlan8"
3512,"2022-06-13 14:28:33","2021-12-13 14:28:33",2,"odd","15519Ryan.King@att.com","thundercats-1367917344","Vlan4"
3513,"2022-06-13 13:59:53","2021-12-13 13:59:53",2,"pack","1219Peter.Scott@telus.net","readymade-707001583","Vlan1"
3514,"2022-06-13 14:47:50","2021-12-13 14:47:50",0,"Post-ironic","21406Evan.Young@microsoft.com","direct-1703053944","Vlan4"
3515,"2022-06-13 14:07:10","2021-12-13 14:07:10",1,"artisan","7115Daniel.Washington@hotmail.com","master-676598302","Vlan10"
3516,"2022-06-13 14:29:02","2021-12-13 14:29:02",2,"booth","15688Caroline.King@gmx.com","out-1094026975","Vlan10"
3517,"2022-06-13 14:00:15","2021-12-13 14:00:15",0,"level","1984Aaron.Murphy@gmx.com","fanny-720702321","Vlan4"
3518,"2022-06-13 14:00:57","2021-12-13 14:00:57",2,"small","2933Dalton.Olsen@gmx.com","kale-388123336","Vlan10"
3519,"2022-06-13 15:58:26","2021-12-13 15:58:26",2,"brunch","35143Sierra.Robinson@microsoft.com","denim-1676551375","Vlan3"
3520,"2022-06-13 14:03:33","2021-12-13 14:03:33",0,"semiotics","4947Trevor.Wilson@gmail.com","craft-1844311117","Vlan2"
3521,"2022-06-13 14:24:31","2021-12-13 14:24:31",1,"apparel","14047Luke.Wilson@gmx.com","tofu-1443715986","Vlan6"
3522,"2022-06-13 14:20:03","2021-12-13 14:20:03",1,"day","12289Hunter.Cook@telus.net","godard-1973077735","Vlan9"
3523,"2022-06-13 14:05:29","2021-12-13 14:05:29",1,"before","6048Miguel.Adams@hotmail.com","small-1248326908","Vlan7"
3524,"2022-06-13 15:54:43","2021-12-13 15:54:43",1,"echo","34518Stephanie.Green@att.com","Brooklyn-398915763","Vlan4"
3525,"2022-06-13 15:39:39","2021-12-13 15:39:39",0,"fanny","32130Mary.Jackson@shaw.ca","womn-879552109","Vlan8"
3526,"2022-06-13 15:41:20","2021-12-13 15:41:20",2,"jean","32405Eric.Morgan@gmx.com","cred-744986173","Vlan8"
3527,"2022-06-13 14:40:47","2021-12-13 14:40:47",1,"food","19278Andrea.Hernandez@gmail.com","stumptown-1533195362","Vlan1"
3528,"2022-06-13 15:07:52","2021-12-13 15:07:52",0,"denim","26181Carlos.Young@att.com","park-760087741","Vlan9"
3529,"2022-06-13 15:27:24","2021-12-13 15:27:24",0,"case","30018Cole.Jones@att.com","craft-1629222609","Vlan2"
3530,"2022-06-13 15:41:20","2021-12-13 15:41:20",2,"odd","32405Eric.Morgan@gmx.com","pickled-1461706018","Vlan3"
3531,"2022-06-13 14:35:49","2021-12-13 14:35:49",2,"eye","17704Abigail.Walker@telus.net","future-358406356","Vlan1"
3532,"2022-06-13 14:05:10","2021-12-13 14:05:10",2,"vegan","5889Alyssa.Rogers@telus.net","wayfarers-1441908809","Vlan9"
3533,"2022-06-13 15:31:00","2021-12-13 15:31:00",0,"Iphone","30669Laura.Brooks@gmail.com","terry-751383487","Vlan3"
3534,"2022-06-13 14:07:28","2021-12-13 14:07:28",2,"carles","7277Amanda.Rogers@gmail.com","kale-1840594005","Vlan4"
3535,"2022-06-13 15:35:20","2021-12-13 15:35:20",1,"pinterest","31411Hailey.Harris@hotmail.com","Swag-342033526","Vlan7"
3536,"2022-06-13 15:50:18","2021-12-13 15:50:18",1,"life","33799Mia.Morgan@telus.net","future-902148226","Vlan3"
3537,"2022-06-13 15:50:18","2021-12-13 15:50:18",0,"pickled","33799Mia.Morgan@telus.net","out-569775408","Vlan4"
3538,"2022-06-13 15:41:20","2021-12-13 15:41:20",0,"world","32405Eric.Morgan@gmx.com","readymade-521917400","Vlan1"
3539,"2022-06-13 15:15:58","2021-12-13 15:15:58",0,"DIY","27822Alexis.Roberts@live.com","vice-486614584","Vlan9"
3540,"2022-06-13 14:26:51","2021-12-13 14:26:51",1,"VHS","14912Tyler.Nelson@rogers.ca","richardson-25582882","Vlan8"
3541,"2022-06-13 14:35:06","2021-12-13 14:35:06",0,"vinyl","17476Andrew.Cooper@microsoft.com","odd-588519889","Vlan8"
3542,"2022-06-13 14:10:43","2021-12-13 14:10:43",2,"truffaut","8765Katherine.Moore@telus.net","mlkshk-1711887789","Vlan2"
3543,"2022-06-13 14:16:51","2021-12-13 14:16:51",0,"cosby","11116Brianna.Young@shaw.ca","apparel-1768636216","Vlan6"
3544,"2022-06-13 14:40:15","2021-12-13 14:40:15",2,"them","19115Violet.James@rogers.ca","small-1897411258","Vlan4"
3545,"2022-06-13 13:59:51","2021-12-13 13:59:51",2,"art","1140James.Foster@att.com","Leggings-674372735","Vlan5"
3546,"2022-06-13 14:57:29","2021-12-13 14:57:29",0,"fact","23866Jasmine.Gonzalez@att.com","sweater-1577021010","Vlan8"
3547,"2022-06-13 14:14:26","2021-12-13 14:14:26",1,"sold","10154Katelyn.Stewart@gmail.com","gentrify-1958279010","Vlan10"
3548,"2022-06-13 14:04:03","2021-12-13 14:04:03",1,"hand","5352John.Gomes@telus.net","they-1379990703","Vlan10"
3549,"2022-06-13 14:49:39","2021-12-13 14:49:39",1,"cred","21890Jake.MacKenzie@rogers.ca","them-916182362","Vlan7"
3550,"2022-06-13 15:43:34","2021-12-13 15:43:34",1,"direct","32736Jennifer.Garcia@telus.net","authentic-1204925168","Vlan4"
3551,"2022-06-13 14:38:31","2021-12-13 14:38:31",1,"trust","18619Chase.Miller@live.com","pork-1058730428","Vlan4"
3552,"2022-06-13 14:25:59","2021-12-13 14:25:59",1,"Gluten-free","14563Hannah.Jenkins@telus.net","life-1516982518","Vlan4"
3553,"2022-06-13 15:18:42","2021-12-13 15:18:42",0,"Cardigan","28332Isabel.Adams@microsoft.com","work-281310776","Vlan1"
3554,"2022-06-13 14:48:02","2021-12-13 14:48:02",0,"pork","21458Autumn.Choi@rogers.ca","carles-1771519420","Vlan4"
3555,"2022-06-13 13:59:48","2021-12-13 13:59:48",2,"probably","983Judi.Brandzin@hotmail.com","echo-1647416118","Vlan6"
3556,"2022-06-13 14:42:13","2021-12-13 14:42:13",2,"salvia","19752Jennifer.Jackson@live.com","irony-1001797803","Vlan7"
3557,"2022-06-13 15:46:27","2021-12-13 15:46:27",2,"part","33178Cheyenne.James@gmx.com","shorts-1223556010","Vlan7"
3558,"2022-06-13 14:36:30","2021-12-13 14:36:30",0,"trade","17898Hunter.Jackson@rogers.ca","heard-614788949","Vlan4"
3559,"2022-06-13 14:15:22","2021-12-13 14:15:22",2,"stumptown","10579Tanner.Hayes@microsoft.com","pack-1607970169","Vlan5"
3560,"2022-06-13 14:01:04","2021-12-13 14:01:04",0,"Leggings","3044Evan.Choi@microsoft.com","polaroid-698877723","Vlan1"
3561,"2022-06-13 14:02:27","2021-12-13 14:02:27",0,"master","4352Terica.Cox@gmail.com","street-1766040639","Vlan2"
3562,"2022-06-13 14:04:17","2021-12-13 14:04:17",2,"photo","5500Silvia.Rogers@gmail.com","odd-1248817386","Vlan2"
3563,"2022-06-13 14:28:52","2021-12-13 14:28:52",0,"them","15628Jasmine.Walker@microsoft.com","sweater-1995229378","Vlan4"
3564,"2022-06-13 14:04:22","2021-12-13 14:04:22",0,"gentrify","5552Erin.Martinez@rogers.ca","street-1797439604","Vlan7"
3565,"2022-06-13 13:59:45","2021-12-13 13:59:45",0,"mcsweeney's","840Ian.Russell@telus.net","hella-1746576345","Vlan5"
3566,"2022-06-13 14:51:31","2021-12-13 14:51:31",0,"trust","22369John.Rodriguez@att.com","on-594713709","Vlan4"
3567,"2022-06-13 14:19:47","2021-12-13 14:19:47",1,"pickled","12179Liberty.White@gmx.com","of-1027667173","Vlan3"
3568,"2022-06-13 14:57:44","2021-12-13 14:57:44",0,"bicycle","23913Antonio.Mitchell@live.com","high-453752194","Vlan10"
3569,"2022-06-13 15:06:05","2021-12-13 15:06:05",0,"man","25758Broderick.Jackson@gmx.com","etsy-861167028","Vlan3"
3570,"2022-06-13 13:59:53","2021-12-13 13:59:53",2,"hella","1219Peter.Scott@telus.net","gentrify-1986156581","Vlan7"
3571,"2022-06-13 14:55:23","2021-12-13 14:55:23",1,"thundercats","23353Kaylee.Peterson@hotmail.com","beer-725402911","Vlan6"
3572,"2022-06-13 14:39:54","2021-12-13 14:39:54",1,"loko","19016Cary.Jenkins@live.com","day-1463789275","Vlan9"
3573,"2022-06-13 14:21:32","2021-12-13 14:21:32",2,"photo","12992Jacqueline.Russell@shaw.ca","cred-290567976","Vlan4"
3574,"2022-06-13 15:42:53","2021-12-13 15:42:53",0,"hella","32649Evan.Wright@gmail.com","bird-1569054023","Vlan9"
3575,"2022-06-13 14:30:51","2021-12-13 14:30:51",1,"ethical","16239Mikayla.Perry@hotmail.com","sweater-126471661","Vlan3"
3576,"2022-06-13 13:59:39","2021-12-13 13:59:39",0,"beer","393Isabel.Reed@shaw.ca","truffaut-1461033448","Vlan7"
3577,"2022-06-13 15:06:19","2021-12-13 15:06:19",2,"of","25814Melissa.Lee@att.com","post-ironic-1792199994","Vlan10"
3578,"2022-06-13 14:02:27","2021-12-13 14:02:27",1,"fanny","4352Terica.Cox@gmail.com","year-785500127","Vlan10"
3579,"2022-06-13 14:42:34","2021-12-13 14:42:34",1,"Dreamcatcher","19849Aaron.Turner@gmx.com","narwhal-1024974001","Vlan10"
3580,"2022-06-13 14:02:53","2021-12-13 14:02:53",1,"cleanse","4576Noah.Coleman@att.com","Four-1409287621","Vlan7"
3581,"2022-06-13 13:59:54","2021-12-13 13:59:54",1,"apparel","1264Brian.Brown@live.com","freegan-1489102483","Vlan6"
3582,"2022-06-13 14:01:39","2021-12-13 14:01:39",2,"kale","3658John.Carter@gmail.com","shoreditch-1752528295","Vlan4"
3583,"2022-06-13 14:23:56","2021-12-13 14:23:56",1,"fap","13784Seth.Turner@live.com","biodiesel-1509372038","Vlan1"
3584,"2022-06-13 15:38:58","2021-12-13 15:38:58",0,"cred","32033Isabella.MacDonald@gmx.com","ennui-1138625395","Vlan10"
3585,"2022-06-13 15:55:23","2021-12-13 15:55:23",1,"pickled","34634Matthew.Gonzales@gmail.com","art-487152873","Vlan4"
3586,"2022-06-13 14:39:02","2021-12-13 14:39:02",2,"readymade","18804Evelyn.Rogers@microsoft.com","messenger-127742255","Vlan1"
3587,"2022-06-13 15:51:38","2021-12-13 15:51:38",0,"vice","34023Caitlin.Ward@hotmail.com","Leggings-1156524036","Vlan5"
3588,"2022-06-13 15:00:33","2021-12-13 15:00:33",0,"etsy","24559Jackson.Morgan@gmail.com","Austin-1665708198","Vlan9"
3589,"2022-06-13 13:59:40","2021-12-13 13:59:40",2,"freegan","443Hailey.Flores@rogers.ca","year-1310231983","Vlan5"
3590,"2022-06-13 14:34:11","2021-12-13 14:34:11",0,"sold","17221Cassandra.Allen@microsoft.com","truffaut-749327148","Vlan9"
3591,"2022-06-13 14:43:40","2021-12-13 14:43:40",0,"shorts","20178Chloe.Henderson@microsoft.com","freegan-528858710","Vlan3"
3592,"2022-06-13 14:10:55","2021-12-13 14:10:55",1,"direct","8876Miguel.Olsen@shaw.ca","food-1854836213","Vlan8"
3593,"2022-06-13 14:01:39","2021-12-13 14:01:39",1,"stumptown","3658John.Carter@gmail.com","DIY-1725982681","Vlan10"
3594,"2022-06-13 15:22:58","2021-12-13 15:22:58",2,"probably","29219Stephanie.Collins@shaw.ca","loko-2091295686","Vlan8"
3595,"2022-06-13 15:07:52","2021-12-13 15:07:52",1,"tofu","26181Carlos.Young@att.com","jean-695746310","Vlan1"
3596,"2022-06-13 15:02:15","2021-12-13 15:02:15",1,"etsy","24905Isaac.Sanders@rogers.ca","pickled-956236581","Vlan2"
3597,"2022-06-13 15:06:05","2021-12-13 15:06:05",0,"carles","25758Broderick.Jackson@gmx.com","cleanse-1376302163","Vlan9"
3598,"2022-06-13 15:47:25","2021-12-13 15:47:25",0,"mixtape","33315Alexandra.Coleman@rogers.ca","kogi-877597634","Vlan3"
3599,"2022-06-13 14:21:32","2021-12-13 14:21:32",1,"american","12992Jacqueline.Russell@shaw.ca","trade-763435355","Vlan5"
3600,"2022-06-13 15:21:54","2021-12-13 15:21:54",1,"butcher","29010Kyle.Rogers@telus.net","keffiyeh-2085367395","Vlan10"
3601,"2022-06-13 15:13:27","2021-12-13 15:13:27",1,"future","27290Isabella.Martin@hotmail.com","carles-506479273","Vlan6"
3602,"2022-06-13 15:27:06","2021-12-13 15:27:06",1,"skateboard","29964Marissa.Cook@gmail.com","pop-up-1937027154","Vlan10"
3603,"2022-06-13 15:50:56","2021-12-13 15:50:56",2,"womn","33902Jason.Clark@hotmail.com","vegan-750271099","Vlan10"
3604,"2022-06-13 14:00:54","2021-12-13 14:00:54",0,"craft","2890Lily.Perez@microsoft.com","kogi-1069762858","Vlan3"
3605,"2022-06-13 14:49:03","2021-12-13 14:49:03",1,"farm-to-table","21713Kermit.Hernandez@att.com","kogi-762238764","Vlan7"
3606,"2022-06-13 14:09:46","2021-12-13 14:09:46",2,"master","8386Ang.McVicar@telus.net","kale-2113105633","Vlan8"
3607,"2022-06-13 15:00:50","2021-12-13 15:00:50",2,"they","24620Jorge.Roberts@hotmail.com","belly-929413723","Vlan1"
3608,"2022-06-13 14:05:10","2021-12-13 14:05:10",0,"Gluten-free","5889Alyssa.Rogers@telus.net","narwhal-1505236001","Vlan3"
3609,"2022-06-13 14:03:28","2021-12-13 14:03:28",2,"VHS","4894Juan.Robinson@gmx.com","messenger-917495915","Vlan10"
3610,"2022-06-13 15:55:43","2021-12-13 15:55:43",0,"truck","34685Molly.Lopez@gmail.com","biodiesel-1317921810","Vlan4"
3611,"2022-06-13 15:24:02","2021-12-13 15:24:02",1,"Messenger","29416Trinity.Martinez@telus.net","narwhal-1744321097","Vlan8"
3612,"2022-06-13 14:02:38","2021-12-13 14:02:38",0,"polaroid","4459Victoria.Peterson@gmx.com","stumptown-1673536491","Vlan3"
3613,"2022-06-13 15:48:03","2021-12-13 15:48:03",0,"odd","33429Autumn.Pitt@hotmail.com","fap-385930079","Vlan7"
3614,"2022-06-13 14:40:57","2021-12-13 14:40:57",2,"8-bit","19318Jason.Allen@hotmail.com","pop-up-353273","Vlan10"
3615,"2022-06-13 15:57:45","2021-12-13 15:57:45",2,"Umami","35043Shelby.Gomes@microsoft.com","park-1626456251","Vlan1"
3616,"2022-06-13 14:20:32","2021-12-13 14:20:32",1,"belly","12517Mia.Ratzlaff@att.com","pickled-868346950","Vlan3"
3617,"2022-06-13 15:56:24","2021-12-13 15:56:24",0,"authentic","34809Chloe.Long@hotmail.com","of-761490814","Vlan1"
